ALL SCPP DATA FOR 1985 (spring)

Beginning 861218 @ 10:25, the higher magnification on the sterio microscope was used to
image the ice particles.  Prior to that date, lower magnification was used and the data
quality is inferior (i.e. this data set).  See Mitchell et al. (1990, JAM).

Note: No confidence rating is given since that practice had not been adopted when this
data was developed.

Temperature of origin refers to the midpoint temperature of the habit regime the ice particle
corresponds to.  Temperature uncertainty indicates the extent of the habit regime (i.e. the
midpoint minus temp. uncertainty to the mean plus temp. uncertainty).

For ice particle shape classification, R- indicates ice particle is rimed; -A means the ice
particle is an aggregate with possibly other less dominant habits present; -F means the ice
particle is an ice crystal fragment; -FA means the ice particle is an aggregate consisting
largely of crystal fragments.  For habit classifications, see Magono and Lee scheme in 
Pruppacher and Klett.

X and Y refer to coordinates on a grid superimposed on a projector screen and were used 
to locate the particle image on a slide.


Date   Time    X     Y      Image  Image  Actual Actual  Mass    Temp.   Temp. Snow
                            ice    drop   ice    drop            of    uncert. type
                            length length length length          origin
                            (cm)   (cm)   (mm)   (mm)    (mg)   (deg. C)  (C)


850326 1644  30.00  49.00   3.00    .99   1.95    .64  .698E-01  -15.00   2.50 R-P1C
850326 1644  36.50  45.00   1.30    .60    .85    .39  .155E-01  999.00 999.00 I4 
850326 1644  36.00  42.00    .85    .50    .55    .33  .899E-02  -30.00  10.00 C1E
850326 1644  41.00  42.50   1.60   1.00   1.04    .65  .719E-01  -25.00   5.00 CP1A
850326 1644  51.00  45.50   1.30    .75    .85    .49  .303E-01  -30.00   5.00 C2A
850326 1644  62.00  44.50   2.70   1.15   1.76    .75  .109E+00  -15.00   2.50 P1C
850326 1644  64.50  41.50   2.40    .80   1.56    .52  .368E-01  -15.00   1.50 R3B
850326 1644  67.00  43.50   3.70   1.00   2.41    .65  .719E-01  -15.00   1.50 I3B
850326 1644  71.00  46.50   1.10    .70    .72    .46  .247E-01  999.00 999.00 I4 
850326 1644  86.00  41.00   1.30    .60    .85    .39  .155E-01  999.00 999.00 I4 
850326 1644  91.00  43.00   2.30   1.00   1.50    .65  .719E-01  999.00 999.00 I4 
850326 1644  97.50  43.00   2.60   1.10   1.69    .72  .957E-01  -15.00   1.50 I3B
850326 1644   5.00  52.00   1.40    .90    .91    .59  .524E-01  -30.00  10.00 C1E
850326 1644   8.50  63.50   1.10    .50    .72    .33  .899E-02   -7.00   1.00 N1D
850326 1644  16.50  63.50   3.50   1.30   2.28    .85  .158E+00  -15.00   2.50 R-P1C
850326 1644  20.00  64.00   1.10    .60    .72    .39  .155E-01  -30.00  10.00 C1E
850326 1644  25.00  55.00    .70    .50    .46    .33  .899E-02  -30.00   5.00 CP2A
850326 1644  26.00  66.00   3.30   1.20   2.15    .78  .124E+00  -15.00   1.50 R3B
850326 1644  38.00  65.50    .90    .60    .59    .39  .155E-01  -30.00   5.00 CP2A
850326 1644  48.00  58.00   3.10   1.10   2.02    .72  .957E-01  -15.00   5.00 I3A
850326 1644  54.00  62.00   1.40    .80    .91    .52  .368E-01  -30.00  10.00 C1E
850326 1644  53.00  60.00   2.70   1.30   1.76    .85  .158E+00  -15.00   5.00 I3B
850326 1644  57.00  56.00   2.50   1.10   1.63    .72  .957E-01  -15.00   2.50 R-P1C
850326 1644  62.00  60.00   1.70   1.00   1.11    .65  .719E-01  999.00 999.00 I4 
850326 1644  69.00  53.50   1.00    .80    .65    .52  .368E-01  -30.00   5.00 CP2A
850326 1644  73.50  58.50    .90    .70    .59    .46  .247E-01  -30.00   5.00 C2A
850326 1644  73.50  65.00    .75    .60    .49    .39  .155E-01  -15.00   5.00 R4A
850326 1644  81.50  53.00   2.00    .90   1.30    .59  .524E-01  -15.00   2.50 R-P1C
850326 1644  88.50  53.50   1.20    .60    .78    .39  .155E-01  -30.00  10.00 C1E
850326 1713   8.00  21.50   1.50    .80    .98    .52  .368E-01  -15.00   1.50 R3B
850326 1713  15.00  22.50   1.20    .75    .78    .49  .303E-01  -15.00   1.50 R3B
850326 1713  16.00  20.00    .90    .40    .59    .26  .460E-02  999.00 999.00 I4 
850326 1713  14.00  15.00    .50    .60    .33    .39  .155E-01  999.00 999.00 I1 
850326 1713  15.00  13.00   1.30    .70    .85    .46  .247E-01  999.00 999.00 CIE
850326 1713  21.00  11.00   1.85    .90   1.20    .59  .524E-01  -15.00   1.50 R3B
850326 1713  25.00  21.00   1.90    .85   1.24    .55  .442E-01  999.00 999.00 I4 
850326 1713  26.50  23.00   1.30    .75    .85    .49  .303E-01  999.00 999.00 I4 
850326 1713  30.50  16.00   1.00    .60    .65    .39  .155E-01  999.00 999.00 I4 
850326 1713  35.00  17.00   1.50    .85    .98    .55  .442E-01  -15.00   1.50 I3B
850326 1713  37.00  10.50   1.40    .90    .91    .59  .524E-01  999.00 999.00 I4 
850326 1713  41.00  20.50   1.65    .80   1.07    .52  .368E-01  -15.00   1.50 I3B
850326 1713  40.00  17.50   1.25    .60    .81    .39  .155E-01  999.00 999.00 I4 
850326 1713  42.00  16.00   1.30    .70    .85    .46  .247E-01  -15.00   1.50 I3B
850326 1713  42.00  14.00   2.40   1.20   1.56    .78  .124E+00  -15.00   1.50 R3C
850326 1713  43.00  13.50   1.00    .75    .65    .49  .303E-01  -15.00   2.50 P1C
850326 1713  44.00  16.00   1.00    .75    .65    .49  .303E-01  -30.00  10.00 C1E
850326 1713  55.00  14.00   1.10    .70    .72    .46  .247E-01  -25.00   5.00 C2B
850326 1713  54.50   8.00   1.60   1.00   1.04    .65  .719E-01  -15.00   2.50 R-P1C
850326 1713  62.00   9.00    .95    .70    .62    .46  .247E-01  -15.00   3.50 P1A
850326 1713  69.00  13.00   1.20    .75    .78    .49  .303E-01   15.00   2.50 R-P1C
850326 1713  70.00  13.00   1.60    .80   1.04    .52  .368E-01  -15.00   2.50 R-P1C
850326 1713  72.50   2.50    .85    .70    .55    .46  .247E-01  -25.00   5.00 C2B
850326 1713  74.00   3.50    .80    .50    .52    .33  .899E-02  -27.50   2.50 C1C
850326 1713  76.00   5.00   1.80   1.00   1.17    .65  .719E-01  999.00 999.00 I4 
850326 1713  77.00  12.00   1.80    .85   1.17    .55  .442E-01  -15.00   1.50 R3B
850326 1713  80.00   6.00   2.80    .95   1.82    .62  .616E-01  -15.00   3.50 P1A
850326 1713  79.00   3.00   1.70   1.00   1.11    .65  .719E-01  999.00 999.00 I4 
850326 1713  87.00   9.00   3.20   1.20   2.08    .78  .124E+00  -15.00   1.50 I3B
850326 1713  88.00   2.50    .60    .40    .39    .26  .460E-02  -30.00  10.00 C1E
850326 1713  88.50   5.50   1.40    .80    .91    .52  .368E-01  999.00 999.00 I4 
850326 1713  93.00   6.00   4.50   1.24   2.93    .81  .137E+00  -30.00   5.00 C2A
850326 1713   8.00  33.00    .60    .60    .39    .39  .155E-01  -15.00   5.00 R4A
850326 1713   9.00  36.00   1.10    .80    .72    .52  .368E-01  -15.00   5.00 R4A
850326 1713  11.00  37.00   2.00   1.15   1.30    .75  .109E+00  999.00 999.00 I4 
850326 1713  14.00  29.00   1.80    .80   1.17    .52  .368E-01  999.00 999.00 I4 
850326 1713  15.50  27.00   2.05    .95   1.33    .62  .616E-01  -15.00   1.50 I3B
850326 1713  16.00  26.00   2.00    .95   1.30    .62  .616E-01  -15.00   1.50 I3B
850326 1713  22.00  34.50   2.60    .72   1.69    .47  .268E-01  -25.00   5.00 C2B
850326 1713  25.00  28.00   1.05    .45    .68    .29  .655E-02  -15.00   3.50 P2F
850326 1713  34.00  33.00   1.55    .70   1.01    .46  .247E-01  -15.00   1.50 R3C
850326 1713  40.00  29.50    .70    .30    .46    .20  .194E-02  999.00 999.00 G6 
850326 1713  43.00  28.00   1.45    .50    .94    .33  .899E-02  999.00 999.00 I4 
850326 1713  46.00  20.00   1.50    .90    .98    .59  .524E-01  999.00 999.00 I4 
850326 1713  48.00  21.00   1.40    .75    .91    .49  .303E-01  -30.00   5.00 C2A
850326 1713  48.50  18.00   2.40   1.00   1.56    .65  .719E-01  -30.00  10.00 C1E
850326 1713  50.50  17.50   1.80    .70   1.17    .46  .247E-01  999.00 999.00 I4 
850326 1713  52.50  23.00   1.30    .50    .85    .33  .899E-02  999.00 999.00 I1 
850326 1713  53.00  20.00   3.20    .62   2.08    .40  .171E-01  -15.00   5.00 P7A
850326 1713  54.00  17.00   1.90    .90   1.24    .59  .524E-01  -22.50   2.50 S1
850326 1713  55.00  21.00   2.90    .62   1.89    .40  .171E-01  -15.00   5.00 P7A
850326 1713  58.00  20.00   1.15    .70    .75    .46  .247E-01  -15.00   1.50 I3B
850326 1713  59.00  21.50   1.90   1.00   1.24    .65  .719E-01  999.00 999.00 I4 
850326 1713  64.00  23.00   2.00    .91   1.30    .59  .542E-01  -25.00   5.00 C2B
850326 1713  64.50  20.00   1.30    .40    .85    .26  .460E-02  999.00 999.00 P5 
850326 1713  87.00  12.00   1.60    .60   1.04    .39  .155E-01  999.00 999.00 I4 
850326 1713  89.50  17.00   1.90    .90   1.24    .59  .524E-01  -15.00   1.50 R3B
850326 1713   5.50  43.50   2.40   1.00   1.56    .65  .719E-01  -15.00   1.50 I3B
850326 1713  14.50  46.50   1.10    .70    .72    .46  .247E-01  -15.00   5.00 R4B
850326 1713  16.50  45.50   2.70    .90   1.76    .59  .524E-01  999.00 999.00 I3B
850326 1713  15.00  37.00   1.90    .80   1.24    .52  .368E-01  999.00 999.00 I4 
850326 1713  19.00  43.00   1.00    .60    .65    .39  .155E-01  999.00 999.00 I4 
850326 1713  22.00  45.00   1.80    .90   1.17    .59  .524E-01  999.00 999.00 I4 
850326 1713  28.00  44.00   1.10    .70    .72    .46  .247E-01  -15.00   3.50 P1A
850326 1713  30.00  45.00    .80    .50    .52    .33  .899E-02  -30.00  10.00 C1E
850326 1713  30.00  39.00   1.10    .45    .72    .29  .655E-02   -7.00   1.00 N1C
850326 1713  32.00  41.00    .70    .50    .46    .33  .899E-02  -27.50   2.50 C1C
850326 1713  31.00  35.00   2.50    .86   1.63    .56  .457E-01  -15.00   1.50 P2A
850326 1713  34.50  40.00   1.80    .79   1.17    .51  .354E-01  -15.00   1.50 P2A
850326 1713  46.00  42.00   1.30    .75    .85    .49  .303E-01  -15.00   1.50 I3A
850326 1713  53.00  38.50   2.30   1.00   1.50    .65  .719E-01  -15.00   2.50 P1C
850326 1713  54.00  40.00    .60    .50    .39    .33  .899E-02  -25.00   5.00 C2B
850326 1713  54.50  37.50    .70    .45    .46    .29  .655E-02  -15.00   5.00 CP3D
850326 1713  58.00  39.00   1.10    .70    .72    .46  .247E-01  -30.00  10.00 C1E
850326 1713  57.00  32.00   3.80   1.25   2.47    .81  .140E+00  -15.00   2.50 P1B
850326 1713  61.50  36.00   2.20    .85   1.43    .55  .442E-01  -15.00   1.50 I3A
850326 1713  60.00  29.00   2.35   1.05   1.53    .68  .832E-01  -15.00   5.00 P7A
850326 1713  62.00  32.00   1.25    .55    .81    .36  .120E-01  999.00 999.00 I4 
850326 1713  68.00  36.00   1.60    .85   1.04    .55  .442E-01  999.00 999.00 I4 
850326 1713  77.00  34.00   1.40    .90    .91    .59  .524E-01  999.00 999.00 I4 
850326 1713  79.00  28.00   2.00    .95   1.30    .62  .616E-01  -15.00   1.50 R3B
850326 1713  85.00  25.00   3.40    .90   2.21    .59  .524E-01  -15.00   1.50 I3B
850326 1713  88.50  30.00   1.50    .60    .98    .39  .155E-01  -27.50   2.50 C1C
850326 1713   4.00  43.00   1.10    .00    .72    .00  .000E+00  999.00 999.00 R4B
850326 1713   7.00  64.00   2.50    .00   1.63    .00  .000E+00  -15.00   1.50 I3B
850326 1713  12.00  53.00   1.30    .65    .85    .42  .197E-01  999.00 999.00 I4 
850326 1713  12.50  52.00   1.20    .65    .78    .42  .197E-01  -15.00   1.50 P1E
850326 1713  15.00  49.50   2.00    .80   1.30    .52  .368E-01  -15.00   1.50 R3B
850326 1713  15.00  52.50    .95    .50    .62    .33  .899E-02  999.00 999.00 I4 
850326 1713  15.50  55.50    .70    .40    .46    .26  .460E-02  999.00 999.00 I4 
850326 1713  17.00  56.50   1.10    .50    .72    .33  .899E-02  999.00 999.00 I4 
850326 1713  19.00  58.00    .80    .40    .52    .26  .460E-02  -15.00   1.50 R3B
850326 1713  20.00  48.00    .90    .45    .59    .29  .655E-02  -15.00   3.50 P1A
850326 1713  23.00  48.00   3.20   1.00   2.08    .65  .719E-01  -15.00   1.50 R3B
850326 1713  25.00  51.50   1.10    .60    .72    .39  .155E-01  -15.00   1.50 R3B
850326 1713  25.50  49.00   1.20    .70    .78    .46  .247E-01  999.00 999.00 I3B
850326 1713  26.00  47.00   2.40   1.10   1.56    .72  .957E-01  999.00 999.00 13A
850326 1713  29.00  56.00   1.25    .80    .81    .52  .368E-01  -27.50   2.50 C1C
850326 1713  31.00  57.00    .90    .45    .59    .29  .655E-02  999.00 999.00 G5 
850326 1713  30.00  46.50    .50    .35    .33    .23  .308E-02  -27.50   2.50 C1C
850326 1713  39.50  46.00    .95    .45    .62    .29  .655E-02  -15.00   3.50 P1A
850326 1713  40.50  46.50    .90    .60    .59    .39  .155E-01  999.00 999.00 I1 
850326 1713  40.50  49.00   1.25    .75    .81    .49  .303E-01  -15.00   3.50 P1A
850326 1713  93.00  51.50   2.25   1.10   1.46    .72  .957E-01  -15.00   1.15 P1F
850326 1713  41.00  54.00   1.00    .65    .65    .42  .197E-01  -30.00  10.00 C1E
850326 1713  42.50  56.00    .80    .65    .52    .42  .197E-01  -30.00  10.00 C1E
850326 1713  44.50  54.50   1.00    .55    .65    .36  .120E-01  999.00 999.00 P1A
850326 1713  47.50  53.00    .80    .40    .52    .26  .460E-02  -27.50   2.50 C1C
850326 1713  52.50  54.00   2.20   1.10   1.43    .72  .957E-01  -25.00   5.00 C2B
850326 1713  54.50  51.50   1.45    .55    .94    .36  .120E-01  999.00 999.00 I1 
850326 1713  56.00  44.00   2.30    .90   1.50    .59  .524E-01  -15.00   5.00 CP3D
850326 1713  63.50  48.00    .80    .45    .52    .29  .655E-02  999.00 999.00 I4 
850326 1713  64.00  46.00    .80    .60    .52    .39  .155E-01  -15.00   5.00 R4A
850326 1713  68.00  50.50   2.80   1.10   1.82    .72  .957E-01  999.00 999.00 C1E
850326 1713  67.00  43.00    .80    .70    .52    .46  .247E-01  -15.00   1.50 P1A
850326 1713  68.50  41.00    .90    .40    .59    .26  .460E-02  -30.00  10.00 C1E
850326 1713  71.00  48.00    .70    .55    .46    .36  .120E-01  -27.50   2.50 C1C
850326 1713  72.00  44.00   1.90    .90   1.24    .59  .524E-01  -15.00   3.50 P1A
850326 1713  82.00  37.50   1.10    .50    .72    .33  .899E-02  -15.00   1.50 I3A
850326 1713  83.40  40.00   1.75    .90   1.14    .59  .524E-01  -15.00   2.50 R-P1B
850326 1713  87.50  39.00   1.30    .90    .85    .59  .524E-01  -27.50   2.50 C1C
850326 1713  36.00  60.00   1.10    .70    .72    .46  .247E-01  -30.00  10.00 C1E
850326 1713  45.00  58.50   1.70    .70   1.11    .46  .247E-01  -25.00   5.00 C2B
850326 1713  52.00  61.00   1.00    .50    .65    .33  .899E-02  -30.00  10.00 C1E
850326 1713  56.00  61.00   1.65    .70   1.07    .46  .247E-01   -7.00   1.00 N2C
850326 1713  59.00  57.00   2.90   1.00   1.89    .65  .719E-01  -25.00   5.00 C2B
850326 1713  61.00  58.00   2.75   1.05   1.79    .68  .832E-01  -25.00   5.00 C2B
850326 1722  44.50  12.50   1.50    .80    .98    .52  .368E-01  999.00 999.00 I4 
850326 1722  51.00  12.00   1.50    .70    .98    .46  .247E-01  999.00 999.00 I4 
850326 1722  54.50  10.00   1.25    .75    .81    .49  .303E-01  999.00 999.00 I4 
850326 1722  61.00  11.00   1.20    .60    .78    .39  .155E-01  999.00 999.00 I4 
850326 1722  63.50  11.00   1.10    .50    .72    .33  .899E-02  999.00 999.00 I4 
850326 1722  65.00  13.50   2.40   1.07   1.56    .70  .881E-01  999.00 999.00 I4 
850326 1722  69.00  11.00   3.70    .92   2.41    .60  .560E-01  -15.00   2.50 PIC
850326 1722  66.00   5.00   2.10   1.10   1.37    .72  .957E-01  -15.00   1.50 I3B
850326 1722  71.00   2.50   2.10    .76   1.37    .49  .316E-01  -30.00   5.00 C2A
850326 1722  72.50  12.50   1.75    .70   1.14    .46  .247E-01  -15.00   2.50 P1C
850326 1722  78.00   3.00    .75    .45    .49    .29  .655E-02  999.00 999.00 I4 
850326 1722  80.00  14.00   3.10    .76   2.02    .49  .316E-01  -15.00   1.50 R3B
850326 1722  83.00   2.50    .75    .50    .49    .33  .899E-02  999.00 999.00 I4 
850326 1722  92.00  14.50   2.80    .90   1.82    .59  .524E-01  -30.00  10.00 C1E
850326 1722  92.00   5.50    .70    .45    .46    .29  .655E-02  999.00 999.00 I4 
850326 1722  16.50  25.00    .80    .50    .52    .33  .899E-02  -15.00   5.00 R4A
850326 1722  16.00  24.50    .80    .50    .52    .33  .899E-02  999.00 999.00 I4 
850326 1722  21.00  28.00   1.65    .50   1.07    .33  .899E-02   -5.00   1.00 N1A
850326 1722  31.50  26.50   1.50    .70    .98    .46  .247E-01  -15.00   2.50 P1C-F
850326 1722  33.00  28.00   1.10    .60    .72    .39  .155E-01  -27.50   2.50 C1C
850326 1722  37.50  26.00    .65    .40    .42    .26  .460E-02  -25.00   5.00 C2B
850326 1722  42.00  17.00   1.00    .50    .65    .33  .899E-02  999.00 999.00 I4 
850326 1722  43.00  15.50    .50    .40    .33    .26  .460E-02  -25.00   5.00 C2B
850326 1722  49.00  27.00   2.20   1.00   1.43    .65  .719E-01  -15.00   3.50 P1A
850326 1722  50.50  23.50   1.55    .70   1.01    .46  .247E-01  -27.50   2.50 C1C
850326 1722  51.00  17.00   1.70    .80   1.11    .52  .368E-01  -15.00   3.50 P1A
850326 1722  55.00  28.00   1.00    .65    .65    .42  .197E-01  -25.00   5.00 C2B
850326 1722  55.00  22.50   3.50   1.20   2.28    .78  .124E+00  -15.00   5.00 P7A
850326 1722  57.50  23.00   2.50    .80   1.63    .52  .368E-01  -15.00   2.50 R-P1C
850326 1722  69.50  16.00    .65    .45    .42    .29  .655E-02  999.00 999.00 I4 
850326 1722  73.50  19.50    .90    .40    .59    .26  .460E-02  -30.00  10.00 C1E
850326 1722  82.00  17.00   2.00    .80   1.30    .52  .368E-01  -15.00   1.50 I3B
850326 1722  82.50  21.00    .70    .40    .46    .26  .460E-02  999.00 999.00 I4 
850326 1722  86.00  19.00    .70    .50    .46    .33  .899E-02  -30.00  10.00 C1E
850326 1722  88.50  21.50    .90    .55    .59    .36  .120E-01  -25.00   5.00 C2B
850326 1722  98.00  23.00   1.40    .50    .91    .33  .899E-02  -15.00   3.50 P1A
850326 1722   4.50  32.00   2.10    .63   1.37    .41  .180E-01  999.00 999.00 I4 
850326 1722   5.00  37.00   1.00    .70    .65    .46  .247E-01  999.00 999.00 I4 
850326 1722   6.50  36.50   1.50   1.00    .98    .65  .719E-01  -15.00   2.50 P1C
850326 1722   6.50  31.50    .80    .50    .52    .33  .899E-02  -30.00   5.00 C2A
850326 1722   9.00  34.50   2.30    .80   1.50    .52  .368E-01  -15.00   1.50 I3B
850326 1722   9.00  32.50    .90    .45    .59    .29  .655E-02  -15.00   5.00 P7A
850326 1722  12.00  37.00   2.60    .90   1.69    .59  .524E-01  -30.00  10.00 C1E
850326 1722  14.00  36.00   1.20    .80    .78    .52  .368E-01  -15.00   1.50 I3B
850326 1722  15.00  34.00   2.60    .70   1.69    .46  .247E-01  -15.00   1.50 I3A
850326 1722  15.00  31.00   1.10    .60    .72    .39  .155E-01  999.00 999.00 I4 
850326 1722  19.00  38.00   2.30    .90   1.50    .59  .524E-01  -15.00   2.50 R-P1C
850326 1722  22.00  39.00   3.50   1.07   2.28    .70  .881E-01  -15.00   2.50 P1C
850326 1722  21.00  29.50    .80    .50    .52    .33  .899E-02  999.00 999.00 I4 
850326 1722  22.00  33.50    .80    .50    .52    .33  .899E-02  999.00 999.00 I4 
850326 1722  22.00  36.00    .35    .35    .23    .23  .308E-02  999.00 999.00 I4 
850326 1722  25.00  39.00   1.25    .70    .81    .46  .247E-01  999.00 999.00 I4 
850326 1722  26.00  35.00   2.50    .95   1.63    .62  .616E-01  -15.00   3.50 P1A
850326 1722  29.00  38.00    .90    .45    .59    .29  .655E-02  999.00 999.00 I4 
850326 1722  30.00  41.00   1.30    .70    .85    .46  .247E-01  -30.00   5.00 C2A
850326 1722  41.00  30.50   1.50    .65    .98    .42  .197E-01  -15.00   2.50 I3B
850326 1722  54.50  37.00   4.20   1.24   2.73    .81  .137E+00  -25.00   5.00 C2B
850326 1722  55.00  35.00   3.00   1.00   1.95    .65  .719E-01  -15.00   5.00 P7A
850326 1722  55.00  30.00   1.50    .65    .98    .42  .197E-01  999.00 999.00 C2A
850326 1722  57.00  30.00    .40    .35    .26    .23  .308E-02  -15.00   5.00 G3
850326 1722  58.00  37.00   1.55    .70   1.01    .46  .247E-01  -15.00   2.50 P1C
850326 1722  59.00  38.00    .80    .55    .52    .36  .120E-01  999.00 999.00 I4 
850326 1722  59.00  41.00    .90    .50    .59    .33  .899E-02  -30.00  10.00 C1E
850326 1722  63.00  32.00   1.55    .70   1.01    .46  .247E-01  -15.00   5.00 P7A
850326 1722  70.00  34.50   1.00    .50    .65    .33  .899E-02  -30.00   5.00 C2A
850326 1722  73.00  38.00   1.30    .60    .85    .39  .155E-01  999.00 999.00 P2F
850326 1722  78.00  40.00   1.40    .80    .91    .52  .368E-01  999.00 999.00 I4 
850326 1722  80.00  39.00   3.10   1.10   2.02    .72  .957E-01  -25.00   5.00 C2B
850326 1722  89.00  31.00   5.70   1.40   3.71    .91  .197E+00  -15.00   2.50 P1C
850326 1722  88.50  36.00   1.20    .65    .78    .42  .197E-01  -25.00   5.00 C2A
850326 1722  91.50  38.00   1.50    .90    .98    .59  .524E-01  999.00 999.00 I4 
850326 1722  94.00  34.00   1.90   1.00   1.24    .65  .719E-01  999.00 999.00 I4 
850326 1722  94.00  31.00   1.60    .80   1.04    .52  .368E-01  -15.00   2.50 P1C
850326 1722   6.50  42.50   1.20    .70    .78    .46  .247E-01  -15.00   2.50 P1C
850326 1722   7.00  48.00   1.00    .50    .65    .33  .899E-02  -25.00   5.00 C2B
850326 1722  10.00  44.00   1.60    .50   1.04    .33  .899E-02  -15.00   2.50 P1C
850326 1722  12.00  45.00    .70    .25    .46    .16  .112E-02  999.00 999.00 I4 
850326 1722  12.50  52.50    .80    .40    .52    .26  .460E-02  999.00 999.00 I4 
850326 1722  17.00  45.50   1.50    .95    .98    .62  .616E-01  -15.00   3.50 P1A
850326 1722  18.00  46.00   1.40    .80    .91    .52  .368E-01  -15.00   1.50 I3B
850326 1722  18.00  42.00   2.10    .85   1.37    .55  .442E-01  999.00 999.00 I4 
850326 1722  21.50  47.00    .80    .50    .52    .33  .899E-02  -25.00   5.00 C2B
850326 1722  23.50  45.00   1.00    .50    .65    .33  .899E-02  -27.50   2.50 C1C
850326 1722  23.50  42.00   1.40    .60    .91    .39  .155E-01  -15.00   5.00 P7A
850326 1722  30.50  46.00   2.80   1.25   1.82    .81  .140E+00  -15.00   5.00 R-P7A
850326 1722  35.50  42.00   1.00    .50    .65    .33  .899E-02  -15.00   2.50 I3A
850326 1722  39.00  48.00   1.00    .40    .65    .26  .460E-02  -30.00   5.00 C2A
850326 1722  43.00  43.00   1.25    .60    .81    .39  .155E-01  -30.00   5.00 C2A
