ALL SCPP DATA FOR 1986 (winter and fall) AND 1987 (January)

Beginning 861218 @ 10:25, the higher magnification on the sterio microscope was used to
image the ice particles.  Prior to that date, lower magnification was used and the data
quality is inferior.  See Mitchell et al. (1990, JAM).

Note: Confidence rating refers to snow type. From most to least confident => 1, 2, 3. "0" means not applicable.

Temperature of origin refers to the midpoint temperature of the habit regime the ice particle
corresponds to.  Temperature uncertainty indicates the extent of the habit regime (i.e. the
midpoint minus temp. uncertainty to the mean plus temp. uncertainty).

For ice particle shape classification, R- indicates ice particle is rimed; -A means the ice
particle is an aggregate with possibly other less dominant habits present; -F means the ice
particle is an ice crystal fragment; -FA means the ice particle is an aggregate consisting
largely of crystal fragments.  For habit classifications, see Magono and Lee scheme in 
Pruppacher and Klett.

X and Y refer to coordinates on a grid superimposed on a projector screen and were used 
to locate the particle image on a slide.


Date   Time    X     Y      Image  Image  Actual Actual  Mass    Temp.   Temp. Snow  Confidence
                            ice    drop   ice    drop            of    uncert. type  rating
                            length length length length          origin
                            (cm)   (cm)   (mm)   (mm)    (mg)   (deg. C)  (C)

860203 2001  47.50  27.00   1.00    .75    .40    .30  .702E-02  -30.00  10.00 C1E      2 
860203 2001  47.50  39.00   1.15    .95    .46    .38  .143E-01  -25.00   5.00 C2B      1 
860203 2001  48.50  38.50   1.40   1.00    .56    .40  .166E-01  999.00 999.00 I4       0 
860203 2001  49.00  27.50   1.30    .70    .52    .28  .570E-02  -25.00   5.00 C2B      3 
860203 2001  49.00  40.00    .90    .85    .36    .34  .102E-01  -25.00   5.00 C2B      2 
860203 2001  50.00  29.00    .90    .80    .36    .32  .851E-02  -30.00  10.00 C1E      2 
860203 2001  50.00  42.00   1.50   1.00    .60    .40  .166E-01  -15.00   3.50 P1A      1 
860203 2001  50.00  43.00    .80    .60    .32    .24  .359E-02  -25.00   5.00 C2B      1 
860203 2001  50.50  38.00   1.10    .80    .44    .32  .851E-02  -30.00  10.00 C1E      1 
860203 2001  52.00  38.50   1.00    .70    .40    .28  .570E-02  -30.00  10.00 C1E      1 
860203 2001  52.00  23.00   1.10    .95    .44    .38  .143E-01  -25.00   5.00 C2B      1 
860203 2001  55.00  43.00   2.40   1.20    .96    .48  .287E-01  -15.00   5.00 P7A      1 
860203 2001  55.00  28.50    .75    .60    .30    .24  .359E-02  999.00 999.00 I4       0 
860203 2001  55.50  27.00   1.10    .90    .44    .36  .121E-01  -15.00   3.50 P1A      2 
860203 2001  56.00  40.00    .80    .65    .32    .26  .457E-02  -25.00   5.00 C2B      3 
860203 2001  57.00  33.50   1.60   1.35    .64    .54  .409E-01  -15.00   5.00 P7A      1 
860203 2001  57.00  27.00   1.30   1.00    .52    .40  .166E-01  -25.00   5.00 C2B      1 
860203 2001  59.00  26.00    .95    .95    .38    .38  .143E-01  -15.00   3.50 P1A      3 
860203 2001  60.00  35.00   1.10    .60    .44    .24  .359E-02  -25.00   5.00 C2B      3 
860203 2001  61.00  27.00   1.40    .90    .56    .36  .121E-01  -15.00   3.50 P1A      2 
860203 2001  62.00  37.50   1.70   1.10    .68    .44  .221E-01  -25.00   5.00 C2B      1 
860203 2001  62.00  24.00   2.00   1.40    .80    .56  .456E-01  999.00 999.00 I4       0 
860203 2001  62.00  23.00    .70    .60    .28    .24  .359E-02  -25.00   5.00 C2B      2 
860203 2001  63.00  22.50   1.40    .80    .56    .32  .851E-02  -30.00  10.00 C1E      1 
860203 2001  64.00  22.50   1.10   1.10    .44    .44  .221E-01  -15.00   3.50 P1A      2 
860203 2001  64.00  44.00   1.70   1.10    .68    .44  .221E-01  -25.00   5.00 C2B      1 
860203 2001  65.00  40.00   1.35   1.10    .54    .44  .221E-01  -25.00   5.00 C2B      2 
860203 2001  65.50  28.00   1.35   1.05    .54    .42  .193E-01  -15.00   5.00 P7A      3 
860203 2001  66.00  32.00    .95    .60    .38    .24  .359E-02  -15.00   3.50 P1A      1 
860203 2001  67.00  34.00   2.90   1.30   1.16    .52  .365E-01  -25.00   5.00 C2B      1 
860203 2001  68.00  27.00   1.50    .95    .60    .38  .143E-01  -30.00  10.00 C1E      2 
860203 2001  69.00  25.50    .60    .60    .24    .24  .359E-02  -30.00  10.00 C1E      3 
860203 2001  68.50  44.00   1.40   1.00    .56    .40  .166E-01  -25.00   5.00 C2B      1 
860203 2001  70.00  27.00   1.20   1.00    .48    .40  .166E-01  -30.00  10.00 C1E      1 
860203 2001  71.00  38.00    .95    .80    .38    .32  .851E-02  -25.00   5.00 C2B      2 
860203 2001  72.00  36.00   1.40    .60    .56    .24  .359E-02  -25.00   5.00 C2B      1 
860203 2001  72.00  39.00   1.00    .85    .40    .34  .102E-01  999.00 999.00 I4       0 
860203 2001  72.50  37.00    .65    .60    .26    .24  .359E-02  999.00 999.00 I4       0 
860203 2001  72.50  33.00   1.20   1.00    .48    .40  .166E-01   25.00   5.00 C2B      1 
860203 2001  74.00  41.00   1.30    .90    .52    .36  .121E-01  -25.00   5.00 C2B      1 
860203 2001  77.00  42.00   1.60   1.10    .64    .44  .221E-01  -15.00   5.00 P7A      2 
860203 2001  77.00  40.00   2.70   1.30   1.08    .52  .365E-01  -25.00   5.00 C2B      2 
860203 2001  79.50  32.50   1.90   1.20    .76    .48  .287E-01  -25.00   5.00 C2B      1 
860203 2001  80.00  34.50    .80    .70    .32    .28  .570E-02  999.00 999.00 I4       0 
860203 2001  80.00  30.50    .80    .45    .32    .18  .152E-02  999.00 999.00 I4       0 
860203 2001  81.00  35.50   1.20    .85    .48    .34  .102E-01  -15.00   3.50 P1A      2 
860203 2001  81.50  39.00   2.20   1.20    .88    .48  .287E-01  -15.00   2.50 P1C      2 
860203 2001  81.00  44.00   1.00    .90    .40    .36  .121E-01  -15.00   2.50 P1A      3 
860203 2001  82.00  25.00   1.40    .95    .56    .38  .143E-01  -25.00   5.00 C2B      1 
860203 2001  83.50  33.00   1.50   1.00    .60    .40  .166E-01  999.00 999.00 I4       0 
860203 2001  84.50  35.00   1.20    .75    .48    .30  .702E-02  -25.00   5.00 C2B      1 
860203 2001  84.50  44.00   1.20    .90    .48    .36  .121E-01  -25.00   5.00 C2B      2 
860203 2001  85.00  26.50   1.60    .70    .64    .28  .570E-02  -25.00   5.00 C2B      1 
860203 2001  86.00  24.00   2.10   1.20    .84    .48  .287E-01  -25.00   5.00 C2B      3 
860203 2001  86.50  27.00   1.70   1.00    .68    .40  .166E-01  999.00 999.00 I4       0 
860203 2001  87.50  27.50   1.20    .95    .48    .38  .143E-01  -30.00  10.00 C1E      2 
860203 2001  87.00  40.00   1.65   1.00    .66    .40  .166E-01  -25.00   5.00 CP1A     2 
860203 2001  87.50  35.50   1.20    .50    .48    .20  .208E-02  -25.00   5.00 C2B      2 
860203 2001  88.00  37.00   1.60   1.00    .64    .40  .166E-01  -25.00   5.00 C2B      1 
860203 2001  89.00  43.50    .75    .65    .30    .26  .457E-02  -30.00  10.00 C1E      2 
860203 2001  92.50  39.00   2.15   1.10    .86    .44  .221E-01  999.00 999.00 I4       0 
860203 2001  93.00  26.00   1.50    .90    .60    .36  .121E-01  -25.00   5.00 C2B      2 
860203 2001  94.00  35.00   1.30    .90    .52    .36  .121E-01  -25.00   5.00 C2B      1 
860203 2001  98.00  41.00   1.50    .95    .60    .38  .143E-01  -25.00  10.00 C2B      3 
860203 2045   3.50  35.50   4.30   1.20   1.72    .48  .287E-01   -7.00   1.00 N2C      2 
860203 2045   3.50  26.00   2.00    .65    .80    .26  .457E-02  999.00 999.00 I4       0 
860203 2045   5.00  42.00   1.60    .80    .64    .32  .851E-02  -25.00   5.00 C2B      3 
860203 2045   7.00  36.00   3.00    .70   1.20    .28  .570E-02  -25.00   5.00 C2B      2 
860203 2045  10.00  32.00   1.70   1.05    .68    .42  .193E-01  999.00 999.00 I4       0 
860203 2045  15.00  23.50   2.70   1.20   1.08    .48  .287E-01  -25.00   5.00 C2B      3 
860203 2045  18.00  35.00   1.80    .90    .72    .36  .121E-01  -30.00  10.00 C1E      2 
860203 2045  20.00  25.00   3.40    .80   1.36    .32  .851E-02   -7.00   1.00 R-N2C    2 
860203 2045  22.00  25.00   3.30   1.10   1.32    .44  .221E-01   -7.00   1.00 R-N2C    3 
860203 2045  22.00  43.00   4.00    .90   1.60    .36  .121E-01   -7.00   1.00 R-N2C    1 
860203 2045  25.00  29.00   1.60   1.15    .64    .46  .253E-01  -30.00  10.00 R-C1E    3 
860203 2045  27.00  28.50   1.10    .70    .44    .28  .570E-02  -25.00   5.00 C2B      2 
860203 2045  27.00  44.00   3.10   1.30   1.24    .52  .365E-01  -30.00  10.00 R-C1E    2 
860203 2045  29.00  37.00   1.70    .95    .68    .38  .143E-01  999.00 999.00 I4       0 
860203 2045  30.50  36.50   1.50    .75    .60    .30  .702E-02  -15.00   2.50 R3B-F    3 
860203 2045  31.00  34.00   2.00   1.00    .80    .40  .166E-01  999.00 999.00 I4       0 
860203 2045  31.50  41.50   2.20   1.00    .88    .40  .166E-01  999.00 999.00 I4       0 
860203 2045  31.00  43.00   1.40    .75    .56    .30  .702E-02  -25.00   5.00 C2B      3 
860203 2045  33.00  41.00   1.40    .70    .56    .28  .570E-02  -25.00   5.00 C2B      3 
860203 2045  34.00  44.00   3.20   1.69   1.28    .67  .803E-01   -7.00   1.00 R-N2C    3 
860203 2045  34.00  41.50   1.95    .85    .78    .34  .102E-01  999.00 999.00 I4       0 
860203 2045  34.50  40.00    .90    .65    .36    .26  .457E-02  -30.00  10.00 C1E      3 
860203 2045  32.50  34.50   2.50    .90   1.00    .36  .121E-01  -15.00   2.50 R3B-F    3 
860203 2045  35.00  34.00   3.40   1.60   1.36    .64  .681E-01  -15.00   2.50 R3B-F    2 
860203 2045  34.00  30.00   1.40    .75    .56    .30  .702E-02  -15.00   2.50 R3B-F    3 
860203 2045  34.50  29.00   2.30   1.12    .92    .45  .234E-01  -15.00   2.50 R3B-F    3 
860203 2045  33.50  23.50   1.90    .80    .76    .32  .851E-02  -25.00   5.00 C2B      2 
860203 2045  39.00  28.00   1.90   1.00    .76    .40  .166E-01  -15.00   2.50 R3B-F    3 
860203 2045  40.50  35.50   2.40   1.20    .96    .48  .287E-01  -15.00   5.00 P7A      3 
860203 2045  41.00  26.00   2.35   1.15    .94    .46  .253E-01  999.00 999.00 I4       0 
860203 2045  42.00  24.50   1.70    .75    .68    .30  .702E-02   -7.00   1.00 R-N2C    3 
860203 2045  43.50  33.00   2.80   1.40   1.12    .56  .456E-01  -15.00   3.50 P1A      1 
860203 2045  45.00  26.50   6.50   1.80   2.59    .72  .970E-01  -15.00   5.00 P7A      2 
860203 2045  46.00  38.00   3.41   1.30   1.36    .52  .365E-01  -15.00   2.50 R3B-F    3 
860203 2045  46.00  43.00   1.20    .85    .48    .34  .102E-01  -25.00   5.00 C2B      1 
860203 2045  48.00  33.00   1.65    .85    .66    .34  .102E-01  -15.00   2.50 R3B-F    2 
860203 2045  50.00  41.50   1.20    .80    .48    .32  .851E-02  -25.00   5.00 C2B      1 
860203 2045  51.00  36.50   6.50   2.53   2.59   1.01  .269E+00  -15.00   2.50 R3B      1 
860203 2045  51.50  30.00   4.70   1.78   1.88    .71  .938E-01  -15.00   5.00 P7A      3 
860203 2045  53.00  33.00   5.70   1.85   2.27    .74  .105E+00  -15.00   2.50 R3B      1 
860203 2045  54.00  37.00   1.50    .90    .60    .36  .121E-01  999.00 999.00 I4       0 
860203 2045  54.00  39.50   1.65   1.05    .66    .42  .193E-01  -25.00   5.00 C2B      2 
860203 2045  55.50  31.50   1.10    .70    .44    .28  .570E-02  -15.00   2.50 R3B      3 
860203 2045  56.00  34.00   2.30   1.10    .92    .44  .221E-01   -7.00   1.00 N2C      2 
860203 2045  57.00  30.50   2.20   1.35    .88    .54  .409E-01  999.00 999.00 I4       0 
860203 2045  57.50  32.00    .95    .80    .38    .32  .851E-02  999.00 999.00 I4       0 
860203 2045  57.00  23.00   3.80   1.60   1.52    .64  .681E-01   -7.00   1.00 R-N2C    2 
860203 2045  58.00  30.00   1.85    .85    .74    .34  .102E-01  -15.00   2.50 R3B-F    3 
860203 2045  60.00  26.00   8.80   2.30   3.51    .92  .202E+00  -15.00   2.50 R3B-F    2 
860203 2045  60.50  34.00   1.95   1.05    .78    .42  .193E-01  -25.00   5.00 C2B      3 
860203 2045  61.00  32.00   2.80    .80   1.12    .32  .851E-02   -7.00   1.00 R-N1E    1 
860203 2045  61.50  28.00   2.90   1.10   1.16    .44  .221E-01  -15.00   2.50 R3B-F    3 
860203 2045  64.50  32.00   3.90   1.70   1.56    .68  .817E-01  -15.00   2.50 R3B-F    2 
860203 2045  70.50  28.50   2.00   1.15    .80    .46  .253E-01  999.00 999.00 I4       0 
860203 2045  70.50  27.50   2.20   1.20    .88    .48  .287E-01  -15.00   2.50 R3B      2 
860203 2045  72.50  27.00   1.90    .85    .76    .34  .102E-01  999.00 999.00 I4       0 
860203 2045  74.50  35.50   2.70   1.30   1.08    .52  .365E-01  -15.00   2.50 R3B-F    3 
860203 2045  76.00  35.00    .85    .55    .34    .22  .277E-02  999.00 999.00 I4       0 
860203 2045  82.00  42.00   2.30   1.00    .92    .40  .166E-01  999.00 999.00 I4       0 
860203 2045  83.50  24.50   2.70   1.00   1.08    .40  .166E-01  -15.00   2.50 R3B-F    2 
860203 2045  86.00  36.00   3.00   1.25   1.20    .50  .325E-01  999.00 999.00 I4       0 
860203 2045  88.00  29.00   3.30   1.45   1.32    .58  .507E-01  -15.00   2.50 R3B      2 
860203 2045  88.50  39.00   1.50    .80    .60    .32  .851E-02  -25.00   5.00 C2B      3 
860203 2045  89.00  42.00   1.50    .75    .60    .30  .702E-02  -25.00   5.00 C2B      2 
860203 2045  89.00  37.00   1.50    .85    .60    .34  .102E-01  -25.00   5.00 C2B      3 
860203 2045  89.50  30.50   2.20   1.00    .88    .40  .166E-01  999.00 999.00 I4       0 
860203 2045  90.50  37.50   1.00    .55    .40    .22  .277E-02  999.00 999.00 I4       0 
860203 2045  91.50  37.50   2.70   1.00   1.08    .40  .166E-01  999.00 999.00 I4       0 
860203 2045  93.00  42.00   1.30    .55    .52    .22  .277E-02  -25.00   5.00 C2B      3 
860203 2045  92.50  29.00   1.30    .60    .52    .24  .359E-02  999.00 999.00 I4       0 
860203 2045  96.00  27.00   1.10    .60    .44    .24  .359E-02  999.00 999.00 I4       0 
860203 2045   1.50  63.50   3.70   1.00   1.48    .40  .166E-01  -15.00   2.50 R3B-F    1 
860203 2045   3.50  54.50   4.30    .85   1.72    .34  .102E-01  -15.00   2.50 R3B-F    1 
860203 2045   6.00  51.00   1.25    .70    .50    .28  .570E-02  999.00 999.00 I4       0 
860203 2045   7.00  62.50   2.90    .85   1.16    .34  .102E-01  -15.00   2.50 R3B-F    2 
860203 2045   9.00  52.00   1.90    .70    .76    .28  .570E-02   -7.00   1.00 N1E      3 
860203 2045   9.00  47.00   2.00    .95    .80    .38  .143E-01  999.00 999.00 I4       0 
860203 2045  11.00  46.50   4.30    .95   1.72    .38  .143E-01  -15.00   2.50 R3B-F    2 
860203 2045  11.50  50.00   2.00    .90    .80    .36  .121E-01  -25.00   5.00 C2B      3 
860203 2045  18.00  57.00   1.65    .55    .66    .22  .277E-02   -7.00   1.00 R-N1E    3 
860203 2045  27.00  50.00   1.15    .70    .46    .28  .570E-02  -25.00   5.00 C2B      1 
860203 2045  29.50  54.00   3.00   1.20   1.20    .48  .287E-01  -15.00   2.50 R3B-F    3 
860203 2045  30.00  55.00   2.30   1.00    .92    .40  .166E-01  -25.00   5.00 R-C2B    2 
860203 2045  31.00  48.00   5.90   2.20   2.35    .88  .177E+00  -15.00   2.50 R3B      1 
860203 2045  36.00  64.00   1.80   1.40    .72    .56  .456E-01  -30.00  10.00 R-C1E    2 
860203 2045  39.00  53.00   1.60    .90    .64    .36  .121E-01  -15.00   2.50 R3B-F    2 
860203 2045  39.50  55.00   2.10   1.25    .84    .50  .325E-01  -15.00   2.50 R3B-F    2 
860203 2045  40.00  49.00    .80    .55    .32    .22  .277E-02  -25.00   5.00 C2B      3 
860203 2045  42.00  62.00   1.05    .75    .42    .30  .702E-02  999.00 999.00 I4       0 
860203 2045  42.50  61.50   1.70   1.35    .68    .54  .409E-01  999.00 999.00 I4       0 
860203 2045  45.50  54.00   1.80    .90    .72    .36  .121E-01  -15.00   5.00 P7A      2 
860203 2045  46.00  46.00   2.80   1.20   1.12    .48  .287E-01  -15.00   5.00 P7A      2 
860203 2045  46.00  62.00   1.80   1.15    .72    .46  .253E-01  -25.00   5.00 C2B      2 
860203 2045  48.00  61.00   2.00   1.35    .80    .54  .409E-01  -30.00  10.00 R-C1E    2 
860203 2045  50.00  59.00   3.80   2.00   1.52    .80  .133E+00  -15.00   5.00 P7A      2 
860203 2045  49.00  57.00   1.35    .95    .54    .38  .143E-01  -30.00  10.00 R-C1E    2 
860203 2045  50.00  55.00   2.65   1.50   1.06    .60  .561E-01  999.00 999.00 I4       0 
860203 2045  52.50  60.00   1.55    .50    .62    .20  .208E-02  999.00 999.00 I4       0 
860203 2045  53.00  52.00   1.70    .81    .68    .32  .884E-02  999.00 999.00 I4       0 
860203 2045  55.00  48.00   1.80   1.00    .72    .40  .166E-01  -25.00   5.00 C2B      3 
860203 2045  55.00  51.00   1.80   1.00    .72    .40  .166E-01  -15.00   3.50 R-P2F    3 
860203 2045  58.50  56.50   1.20    .80    .48    .32  .851E-02  -25.00   5.00 C2B      3 
860203 2045  59.50  48.50   2.15   1.40    .86    .56  .456E-01  999.00 999.00 I4       0 
860203 2045  60.00  59.00   2.40   1.45    .96    .58  .507E-01  -25.00   5.00 R-C2B    3 
860203 2045  62.00  46.00   4.20   1.95   1.68    .78  .123E+00  -15.00   2.50 R3B-F    2 
860203 2045  62.50  52.00   3.10   1.60   1.24    .64  .681E-01  -25.00   5.00 R-C2B    2 
860203 2100   3.50   9.50   5.00   1.90   2.00    .76  .114E+00  -15.00   2.50 R3B      1 
860203 2100  10.50   2.00   3.50   1.05   1.40    .42  .193E-01  -15.00   1.50 P1E      2 
860203 2100  55.00   8.00   1.50   1.00    .60    .40  .166E-01  -15.00   2.50 R3B-F    3 
860203 2100  69.00  16.00   2.40   1.55    .96    .62  .619E-01  -15.00   2.50 R3B      2 
860203 2100  79.00   8.00   2.00   1.20    .80    .48  .287E-01  999.00 999.00 I4       0 
860203 2100  80.00  15.00   3.80    .86   1.52    .34  .106E-01  -15.00   2.50 R3B-F    2 
860203 2100  81.00   6.00   4.10   1.40   1.64    .56  .456E-01  -15.00   2.50 R3B      1 
860203 2100  87.00   7.00   2.10   1.10    .84    .44  .221E-01  -15.00   2.50 R3B-F    2 
860203 2100  88.00   7.50   1.30    .90    .52    .36  .121E-01  999.00 999.00 I4       0 
860203 2100  89.00  19.00   3.50   1.05   1.40    .42  .193E-01  -15.00   2.50 R3B-F    3 
860203 2100  23.00  38.00   2.50    .90   1.00    .36  .121E-01  -15.00   5.00 CP3D     3 
860203 2100  29.00  23.00   4.80   1.80   1.92    .72  .970E-01  -15.00   2.50 R3B-F    1 
860203 2100  36.00  43.00   4.00   1.40   1.60    .56  .456E-01  -15.00   2.50 R3B-F    2 
860203 2100  36.50  37.00   1.35   1.00    .54    .40  .166E-01  -15.00   2.50 R3B-F    2 
860203 2100  58.00  39.00   1.65   1.10    .66    .44  .221E-01  -15.00   2.50 R3B-F    2 
860203 2100  60.00  28.00   2.50   1.30   1.00    .52  .365E-01  -15.00   2.50 R3B-F    1 
860203 2100  66.00  29.00   1.60   1.10    .64    .44  .221E-01  -15.00   2.50 R3B-F    2 
860203 2100  87.50  25.00   2.30   1.50    .92    .60  .561E-01  -15.00   2.50 R3B      2 
860203 2100  89.00  25.00   3.60   1.20   1.44    .48  .287E-01   -7.00   1.00 R-N2C    3 
860203 2100  96.00  37.00   1.80    .70    .72    .28  .570E-02  999.00 999.00 I4       0 
860203 2100  28.00  51.00   4.30   2.10   1.72    .84  .154E+00  -15.00   5.00 P7A      3 
860203 2100  30.50  56.50   1.55   1.10    .62    .44  .221E-01  999.00 999.00 I4       0 
860203 2100  36.00  64.00   3.10   1.40   1.24    .56  .456E-01  -15.00   2.50 R3B-F    2 
860203 2100  43.00  58.00   6.50   2.44   2.59    .97  .242E+00  -15.00   2.50 R3B      2 
860203 2100  43.00  48.00   1.40    .90    .56    .36  .121E-01  -15.00   2.50 R3B-F    3 
860203 2100  62.00  46.00   3.20   1.60   1.28    .64  .681E-01  999.00 999.00 I4       0 
860203 2100  66.00  58.00   6.20   2.70   2.47   1.08  .327E+00  -15.00   2.50 R3B      1 
860203 2100  82.00  48.00   4.50   1.85   1.80    .74  .105E+00  -15.00   2.50 R3B-F    1 
860203 2100  93.00  60.00   3.70   1.40   1.48    .56  .456E-01  -15.00   2.50 R3B-F    2 
860203 2100  99.00  46.00   2.60   1.10   1.04    .44  .221E-01  999.00 999.00 I4       0 
860203 2121   8.00   7.00   3.20   1.70   1.28    .68  .817E-01  -15.00   2.50 R3B-F    3 
860203 2121  19.00  21.00   6.50   2.20   2.59    .88  .177E+00  -15.00   2.50 R3B-F    1 
860203 2121  39.00   6.00   2.00   1.60    .80    .64  .681E-01  999.00 999.00 I4       0 
860203 2121  25.00  17.00   5.00   2.21   2.00    .88  .179E+00  -15.00   5.00 P7A      1 
860203 2121  51.00   4.00   4.80   2.35   1.92    .94  .216E+00  999.00 999.00 I4       0 
860203 2121  69.50   5.00   3.50   1.50   1.40    .60  .561E-01  -15.00   2.50 R3B-F    1 
860203 2121  75.50  11.50   3.50   1.55   1.40    .62  .619E-01  -15.00   2.50 R3B-F    3 
860203 2121   7.00  44.00   2.00   1.30    .80    .52  .365E-01  999.00 999.00 I4       0 
860203 2121   9.00  36.50   3.60   1.54   1.44    .61  .607E-01  -15.00   2.50 R3B-F    3 
860203 2121  12.50  42.00   1.90   1.50    .76    .60  .561E-01  -15.00   2.50 R3B-F    3 
860203 2121  37.50  36.00   3.30   1.85   1.32    .74  .105E+00  -15.00   5.00 P7A      2 
860203 2121  45.00  30.00   4.20   2.05   1.68    .82  .143E+00  -15.00   1.50 P1E      1 
860203 2121  84.00  29.00   2.50   1.65   1.00    .66  .747E-01  -15.00   2.50 R3B-F    3 
860203 2121  43.00  53.00   6.70   3.10   2.67   1.24  .495E+00  -15.00   2.50 R-P1C    2 
860203 2121  73.00  60.00   3.00   2.00   1.20    .80  .133E+00  -15.00   2.50 R3B      1 
860203 2130  11.00   4.00   1.90    .75    .76    .30  .702E-02  999.00 999.00 I4       0 
860203 2130  21.00  16.00   2.50   1.20   1.00    .48  .287E-01  999.00 999.00 I4       0 
860203 2130  28.00  12.00   1.85    .90    .74    .36  .121E-01  999.00 999.00 I4       0 
860203 2130  28.00  23.00   2.60   1.10   1.04    .44  .221E-01   -7.00   1.00 R-N2C    1 
860203 2130  33.00   7.00   3.80   1.65   1.52    .66  .747E-01  -15.00   2.50 R-P1C    2 
860203 2130  38.50  10.50   4.00   2.75   1.60   1.10  .346E+00  -15.00   2.50 R3B-F    1 
860203 2130  40.50  20.50   3.20   1.45   1.28    .58  .507E-01  -15.00   2.50 R3B-F    1 
860203 2130  43.00  13.00   4.60   2.10   1.84    .84  .154E+00  -15.00   2.50 R3B-F    1 
860203 2130  45.50  10.00   2.90   1.66   1.16    .66  .761E-01  999.00 999.00 I4       0 
860203 2130  48.00   6.00   1.45    .95    .58    .38  .143E-01  -30.00  10.00 C1E      2 
860203 2130  57.00   4.00   5.60   2.05   2.23    .82  .143E+00  -15.00   2.50 R3B      1 
860203 2130  64.50   4.50   4.10   1.85   1.64    .74  .105E+00  -15.00   2.50 R3B-F    2 
860203 2130  65.00  16.50   1.80   1.15    .72    .46  .253E-01  -15.00   2.50 R3B-F    2 
860203 2130  70.00   9.00   1.10    .90    .44    .36  .121E-01  -15.00   2.50 R3B-F    3 
860203 2130  77.00   7.00   3.10   1.57   1.24    .63  .644E-01  -15.00   2.50 R3B-F    3 
860203 2130  79.00  12.00   2.85   1.10   1.14    .44  .221E-01  -15.00   2.50 R3B-F    3 
860203 2130  80.00  17.00   4.25   1.45   1.70    .58  .507E-01  -15.00   2.50 R3B-F    3 
860203 2130  85.00  18.00   7.60   3.10   3.03   1.24  .495E+00  -15.00   2.50 R3B-F    2 
860203 2130  87.00  14.00   2.10   1.10    .84    .44  .221E-01  999.00 999.00 I4       0 
860203 2130   2.00  28.00   3.60   1.70   1.44    .68  .817E-01   -7.00   1.00 R-N2C    3 
860203 2130  18.00  27.00   1.30   1.00    .52    .40  .166E-01  -15.00   2.50 R3B-F    3 
860203 2130  32.00  43.00   1.10   1.05    .44    .42  .193E-01  999.00 999.00 I4       0 
860203 2130  57.00  42.00   5.10   1.98   2.03    .79  .129E+00  -15.00   2.50 R-P1C    1 
860203 2130  65.00  27.00   9.50   3.16   3.79   1.26  .525E+00  -15.00   1.50 P1E      1 
860203 2130  76.50  41.00   3.50   1.45   1.40    .58  .507E-01  999.00 999.00 I4       0 
860203 2130  80.50  39.00   2.90   1.30   1.16    .52  .365E-01  -15.00   2.50 R3B      2 
860203 2130  82.00  26.00   3.30   1.00   1.32    .40  .166E-01  -15.00   2.50 R3B-F    3 
860203 2130  84.00  31.00   2.50   1.20   1.00    .48  .287E-01   -7.00   1.00 R-N1E    3 
860203 2130  93.00  24.00   4.00   1.40   1.60    .56  .456E-01  999.00 999.00 I4       0 
860203 2130  20.00  63.00   4.30   1.90   1.72    .76  .114E+00  -15.00   2.50 R3B-F    3 
860203 2130  26.00  51.00   1.30   1.00    .52    .40  .166E-01  -25.00   5.00 C2B      3 
860203 2130  29.00  44.00   3.75   1.25   1.50    .50  .325E-01  -15.00   2.50 R3B-F    3 
860203 2130  36.00  61.00   2.25   1.35    .90    .54  .409E-01   -7.00   1.00 R-N1E    3 
